SCORE_HCP4,SCORE_HEST,SCORE_HFI4,SCORE_HIPA,SCORE_HIPN,SCORE_HRM5,SCORE_HSV4,SCORE_HVA4,MENSAGEM_TIPO_REGISTRO,produtor,lancamento,segmento,score,categoria_risco_score,endereco_cep,endereco_estado,endereco_cidade,nascimento,idade,modalidade,total_financiado,quantidade_parcelas,dia_semana_compra,mes_compra,dia_mes_compra,compra_fim_semana,valor_parcela,tem_bureau,qtd_scores_bureau,media_scores_bureau,razao_hipa_hipn,risco_ord,FPD,pedido_id
613,1,416,99,78,2494.0,561,563,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,218.0,Alto,95900-026,RS,Cidade_2185,1975-10-17 00:00:00,50,CrA©dito AcessA­vel,2338.45,10.0,0.0,8.0,28.0,0,233.845,1,7,333.0,1.2531645569620251,2,0,556322
81,3,282,99,100,1787.0,339,310,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,447.0,Outros,22790-711,RJ,Cidade_3433,1988-08-07 00:00:00,37,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,8,375.125,0.9801980198019802,-1,0,554002
561,3,600,99,81,2494.0,531,536,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,149.0,Alto,47861-722,BA,Cidade_2278,1989-03-31 00:00:00,36,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,344.42857142857144,1.2073170731707317,2,0,555026
580,6,600,99,100,3238.0,600,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,857.0,Baixo,29164-125,ES,Cidade_3768,1985-04-20 00:00:00,40,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,369.2857142857143,0.9801980198019802,0,0,557214
463,2,595,99,92,2444.0,492,478,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,520.0,Outros,45810-000,BA,Cidade_3212,1990-04-20 00:00:00,35,CrA©dito AcessA­vel,196.29,1.0,0.0,8.0,28.0,0,196.29,1,7,317.2857142857143,1.064516129032258,-1,0,553985
949,1,906,99,100,3238.0,918,906,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,935.0,Baixo,12246-021,SP,Cidade_3958,1977-08-21 00:00:00,48,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,554.1428571428571,0.9801980198019802,0,0,554723
569,4,774,2,94,3238.0,712,768,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,941.0,Baixo,59022-210,RN,Cidade_2626,1990-10-13 00:00:00,35,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,417.57142857142856,0.0210526315789473,0,0,555068
375,8,279,99,100,1573.0,491,600,APTOS,Produtor_1319,Lancamento_2308,Empreendedor,173.0,Alto,65760-000,MA,Cidade_3254,1955-12-05 00:00:00,70,CrA©dito AcessA­vel,2995.92,12.0,0.0,8.0,28.0,0,249.66,1,8,440.625,0.9801980198019802,2,0,556231
183,6,463,99,77,2494.0,458,588,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,269.0,Alto,26020-087,RJ,Cidade_2698,1974-07-25 00:00:00,51,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,267.7142857142857,1.2692307692307692,2,0,557349
376,4,463,99,17,2444.0,454,516,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,513.0,Outros,60714-152,CE,Cidade_1439,1979-10-28 00:00:00,46,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,275.57142857142856,5.5,-1,0,554771
462,1,665,99,54,3238.0,606,682,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,743.0,Baixo,07748-405,SP,Cidade_0712,1982-09-28 00:00:00,43,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,367.0,1.8,0,0,554436
755,5,906,99,100,2494.0,875,859,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,282.0,Alto,15077-427,SP,Cidade_3953,1989-01-06 00:00:00,37,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,514.1428571428571,0.9801980198019802,2,0,554902
772,3,701,2,98,2494.0,843,847,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,251.0,Alto,07093-010,SP,Cidade_1612,1969-03-08 00:00:00,56,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,466.57142857142856,0.0202020202020202,2,0,555351
457,1,538,99,100,3238.0,411,420,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,749.0,Baixo,35680427,MG,Cidade_1949,1983-04-05 00:00:00,42,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,289.42857142857144,0.9801980198019802,0,0,556711
575,6,689,99,59,8200.0,599,638,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,182.0,Alto,08311-000,SP,Cidade_4032,1986-03-04 00:00:00,39,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,8,1358.125,1.65,2,0,557445
688,4,731,99,100,3238.0,687,695,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,769.0,Baixo,89802-131,SC,Cidade_0987,1989-11-25 00:00:00,36,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,429.1428571428572,0.9801980198019802,0,0,557623
711,5,736,99,100,3238.0,701,681,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,801.0,Baixo,89157-000,SC,Cidade_4466,1973-12-14 00:00:00,52,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,433.2857142857143,0.9801980198019802,0,0,554644
561,2,595,99,64,2494.0,550,576,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,158.0,Alto,83025-320,PR,Cidade_3959,1990-06-08 00:00:00,35,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,349.57142857142856,1.523076923076923,2,0,554380
499,3,576,2,100,3238.0,600,570,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,725.0,Baixo,04514-102,SP,Cidade_4032,1970-03-26 00:00:00,55,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,335.7142857142857,0.0198019801980198,0,0,553977
628,9,731,99,99,3238.0,749,747,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,732.0,Baixo,71015-202,DF,Cidade_0581,1963-03-10 00:00:00,62,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,437.4285714285714,0.99,0,0,555499
687,10,906,99,100,2494.0,916,803,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,152.0,Alto,74766-174,GO,Cidade_1534,1972-09-02 00:00:00,53,CrA©dito AcessA­vel,2258.73,9.0,0.0,8.0,28.0,0,250.97,1,7,503.0,0.9801980198019802,2,0,555963
440,1,623,99,998,3238.0,533,603,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,844.0,Baixo,27521-130,RJ,Cidade_3350,1976-05-15 00:00:00,49,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,471.0,0.0990990990990991,0,0,555444
556,3,731,99,100,2444.0,738,968,APTOS,Produtor_1274,Lancamento_0784,Empreendedor,334.0,Outros,71825-424,DF,Cidade_0581,1983-03-11 00:00:00,42,CrA©dito AcessA­vel,1661.94,6.0,0.0,8.0,28.0,0,276.99,1,7,456.4285714285714,0.9801980198019802,-1,0,553387
499,3,558,99,51,2494.0,499,505,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,167.0,Alto,78053-120,MT,Cidade_1169,1995-02-10 00:00:00,30,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,316.2857142857143,1.9038461538461533,2,0,556462
427,1,319,99,998,2494.0,434,423,APTOS,Produtor_1118,Lancamento_0546,Empreendedor,158.0,Alto,88512-060,SC,Cidade_2157,1979-04-15 00:00:00,46,CrA©dito AcessA­vel,956.28,12.0,0.0,8.0,28.0,0,79.69,1,7,385.8571428571428,0.0990990990990991,2,0,551868
548,6,519,99,44,2444.0,434,439,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,369.0,Outros,21250-610,RJ,Cidade_3433,1983-03-23 00:00:00,42,CrA©dito AcessA­vel,2061.01,10.0,0.0,8.0,28.0,0,206.10100000000003,1,7,298.42857142857144,2.2,-1,0,556945
488,1,463,99,100,2494.0,436,399,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,225.0,Alto,15105-000,SP,Cidade_3223,1981-01-09 00:00:00,45,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,283.7142857142857,0.9801980198019802,2,0,557547
634,2,687,99,100,2494.0,733,844,APTOS,Produtor_0881,Lancamento_0717,Empreendedor,300.0,Alto,07600-744,SP,Cidade_2333,1966-06-18 00:00:00,59,CrA©dito AcessA­vel,1501.29,9.0,0.0,8.0,28.0,0,166.81,1,7,442.7142857142857,0.9801980198019802,2,0,555249
554,6,679,99,48,3238.0,660,750,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,833.0,Baixo,29140-060,ES,Cidade_0883,1975-01-01 00:00:00,51,CrA©dito AcessA­vel,2164.62,6.0,0.0,8.0,28.0,0,360.77,1,7,399.4285714285714,2.020408163265306,0,0,554835
819,5,906,99,100,3238.0,912,869,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,736.0,Baixo,73751-267,GO,Cidade_3142,1984-06-18 00:00:00,41,CrA©dito AcessA­vel,2258.73,9.0,0.0,8.0,28.0,0,250.97,1,7,530.0,0.9801980198019802,0,0,557280
298,2,424,99,100,1938.0,346,357,APTOS,Produtor_1118,Lancamento_0546,Empreendedor,65.0,Alto,85420-000,PR,Cidade_1089,2000-05-01 00:00:00,25,CrA©dito AcessA­vel,956.28,12.0,0.0,8.0,28.0,0,79.69,1,8,445.5,0.9801980198019802,2,0,547832
390,1,576,99,39,2444.0,520,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,323.0,Outros,18048-115,SP,Cidade_3835,1977-01-25 00:00:00,49,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,317.85714285714283,2.475,-1,0,556575
564,2,600,99,99,2444.0,576,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,585.0,Outros,06783-070,SP,Cidade_4113,1983-06-15 00:00:00,42,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,362.8571428571428,0.99,-1,0,557914
267,1,466,99,40,2085.0,411,429,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,225.0,Alto,88340-179,SC,Cidade_0745,1997-07-05 00:00:00,28,CrA©dito AcessA­vel,2356.36,12.0,0.0,8.0,28.0,0,196.3633333333333,1,8,474.75,2.414634146341464,2,0,554250
105,1,282,99,56,2494.0,193,131,APTOS,Produtor_0735,Lancamento_2393,Empreendedor,149.0,Alto,45570-000,BA,Cidade_1786,1985-04-18 00:00:00,40,Compartilhado,549.0,6.0,0.0,8.0,28.0,0,91.5,1,7,123.85714285714286,1.736842105263158,2,0,552964
484,1,494,99,57,3238.0,548,584,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,804.0,Baixo,30880-370,MG,Cidade_0464,1975-09-05 00:00:00,50,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,323.85714285714283,1.706896551724138,0,0,554530
502,1,558,99,0,3645.0,515,500,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,368.0,Outros,62022-390,CE,Cidade_3824,1964-01-14 00:00:00,62,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,8,727.5,99.0,-1,0,555455
476,2,600,2,100,2444.0,466,531,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,443.0,Outros,37417-112,MG,Cidade_4243,1978-12-02 00:00:00,47,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,311.0,0.0198019801980198,-1,0,557649
371,1,390,99,32,2444.0,287,372,APTOS,Produtor_0735,Lancamento_2393,Empreendedor,347.0,Outros,74959-283,GO,Cidade_0197,1981-03-04 00:00:00,44,Compartilhado,549.0,6.0,0.0,8.0,28.0,0,91.5,1,7,221.7142857142857,3.0,-1,0,552775
725,1,585,99,97,3238.0,634,682,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,840.0,Baixo,78319-000,MT,Cidade_0797,1985-01-11 00:00:00,41,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,403.2857142857143,1.010204081632653,0,0,556470
232,1,361,99,0,2444.0,310,356,APTOS,Produtor_1187,Lancamento_2357,Empreendedor,465.0,Outros,88131-400,SC,Cidade_2866,1980-12-11 00:00:00,45,CrA©dito AcessA­vel,2396.04,12.0,0.0,8.0,28.0,0,199.67,1,7,194.1428571428572,99.0,-1,0,554476
505,9,593,99,83,2494.0,584,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,199.0,Alto,78710-695,MT,Cidade_3460,1978-07-10 00:00:00,47,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,353.2857142857143,1.1785714285714286,2,0,557071
819,8,757,99,100,2341.0,781,723,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,623.0,Outros,55294-420,PE,Cidade_1489,1972-12-14 00:00:00,53,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,8,703.5,0.9801980198019802,-1,0,555588
319,6,409,99,0,3238.0,411,458,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,881.0,Baixo,60192-115,CE,Cidade_1439,1982-12-19 00:00:00,43,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,243.1428571428572,99.0,0,0,554160
378,3,413,99,74,3238.0,430,476,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,696.0,Baixo,64008-300,PI,Cidade_4175,1977-02-17 00:00:00,48,CrA©dito AcessA­vel,2356.25,12.0,0.0,8.0,28.0,0,196.35416666666663,1,7,267.57142857142856,1.32,0,0,554965
819,1,906,2,100,2444.0,968,968,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,326.0,Outros,91770-000,RS,Cidade_3193,1971-06-19 00:00:00,54,CrA©dito AcessA­vel,2073.06,3.0,0.0,8.0,28.0,0,691.02,1,7,537.7142857142857,0.0198019801980198,-1,0,557582
374,1,504,99,72,2444.0,411,439,APTOS,Produtor_1408,Lancamento_0155,Empreendedor,628.0,Outros,09090-600,SP,Cidade_3679,1983-07-06 00:00:00,42,Compartilhado,1556.16,12.0,0.0,8.0,28.0,0,129.68,1,7,271.42857142857144,1.356164383561644,-1,0,526734
242,2,192,99,0,2444.0,94,112,APTOS,Produtor_0114,Lancamento_1862,Empreendedor,537.0,Outros,81720240,PR,Cidade_1182,1989-09-03 00:00:00,36,Compartilhado,604.2,6.0,0.0,8.0,28.0,0,100.7,1,7,105.85714285714286,99.0,-1,0,553865
631,6,741,99,998,2009.0,660,611,APTOS,Produtor_0297,Lancamento_2294,Empreendedor,725.0,Baixo,78580-000,MT,Cidade_0097,1968-11-19 00:00:00,57,CrA©dito AcessA­vel,1871.25,6.0,0.0,8.0,28.0,0,311.875,1,8,719.375,0.0990990990990991,0,0,557254
303,2,437,99,4,2444.0,380,434,APTOS,Produtor_1258,Lancamento_2954,Empreendedor,515.0,Outros,78830000,MT,Cidade_1259,1989-07-25 00:00:00,36,Compartilhado,530.82,6.0,0.0,8.0,28.0,0,88.47000000000001,1,7,237.0,19.8,-1,0,553776
358,1,382,99,57,2494.0,398,431,APTOS,Produtor_1347,Lancamento_0723,Empreendedor,277.0,Alto,48790-000,BA,Cidade_4254,2001-12-13 00:00:00,24,Descomplicado,1196.16,12.0,0.0,8.0,28.0,0,99.68,1,7,246.57142857142856,1.706896551724138,2,0,557734
572,4,623,99,78,2494.0,594,725,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,266.0,Alto,78530-000,MT,Cidade_3022,1979-06-17 00:00:00,46,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,385.0,1.2531645569620251,2,0,555128
429,1,600,99,92,2494.0,543,562,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,177.0,Alto,26215-511,RJ,Cidade_2698,1975-04-18 00:00:00,50,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,332.2857142857143,1.064516129032258,2,0,558028
526,1,595,99,100,3238.0,531,513,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,676.0,Baixo,36880172,MG,Cidade_2605,1986-01-23 00:00:00,40,CrA©dito AcessA­vel,196.29,1.0,0.0,8.0,28.0,0,196.29,1,7,337.85714285714283,0.9801980198019802,0,0,553835
440,5,600,99,51,2444.0,575,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,352.0,Outros,13500-300,SP,Cidade_3401,1951-07-14 00:00:00,74,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,338.57142857142856,1.9038461538461533,-1,0,556279
444,3,600,99,38,2444.0,600,600,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,608.0,Outros,01206-001,SP,Cidade_4032,1971-07-15 00:00:00,54,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,340.57142857142856,2.5384615384615383,-1,0,557920
713,5,689,99,95,3238.0,726,788,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,765.0,Baixo,95900-060,RS,Cidade_2185,1987-04-18 00:00:00,38,CrA©dito AcessA­vel,2355.44,12.0,0.0,8.0,28.0,0,196.28666666666663,1,7,445.0,1.03125,0,0,554376
511,3,618,99,100,2494.0,491,490,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,223.0,Alto,29909-260,ES,Cidade_2232,1984-09-27 00:00:00,41,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,330.2857142857143,0.9801980198019802,2,0,557514
743,6,757,99,99,3238.0,803,796,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,852.0,Baixo,36950-000,MG,Cidade_1778,1982-11-15 00:00:00,43,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,471.8571428571428,0.99,0,0,555673
608,1,689,99,100,2494.0,527,575,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,217.0,Alto,41720-010,BA,Cidade_3538,1969-02-15 00:00:00,56,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,371.2857142857143,0.9801980198019802,2,0,554180
505,6,906,2,98,2494.0,575,575,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,266.0,Alto,16800-000,SP,Cidade_2505,1980-11-15 00:00:00,45,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,381.0,0.0202020202020202,2,0,555067
700,5,757,99,92,3238.0,904,891,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,901.0,Baixo,11441600,SP,Cidade_1610,1975-02-03 00:00:00,50,CrA©dito AcessA­vel,392.57,2.0,0.0,8.0,28.0,0,196.285,1,7,492.57142857142856,1.064516129032258,0,0,557011
949,4,906,99,100,3238.0,822,847,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,796.0,Baixo,16013-150,SP,Cidade_0266,1991-09-16 00:00:00,34,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,532.4285714285714,0.9801980198019802,0,0,555204
692,6,736,99,100,2494.0,750,750,APTOS,Produtor_1467,Lancamento_0118,Outros,284.0,Alto,15041-049,SP,Cidade_3953,1962-03-13 00:00:00,63,CrA©dito AcessA­vel,549.0,6.0,0.0,8.0,28.0,0,91.5,1,7,447.57142857142856,0.9801980198019802,2,0,552449
378,1,576,99,38,2494.0,520,583,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,229.0,Alto,97310-815,RS,Cidade_3902,1983-02-24 00:00:00,42,CrA©dito AcessA­vel,844.05,2.0,0.0,8.0,28.0,0,422.025,1,7,313.57142857142856,2.5384615384615383,2,0,557343
514,1,587,99,100,2444.0,445,474,APTOS,Produtor_1187,Lancamento_2357,Empreendedor,306.0,Outros,59155-605,RN,Cidade_2945,1996-12-04 00:00:00,29,CrA©dito AcessA­vel,2396.04,12.0,0.0,8.0,28.0,0,199.67,1,7,317.1428571428572,0.9801980198019802,-1,1,555480
501,1,565,99,998,3238.0,539,575,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,769.0,Baixo,95400-000,RS,Cidade_3889,1968-08-27 00:00:00,57,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,468.2857142857143,0.0990990990990991,0,0,554595
708,5,731,99,100,3238.0,784,838,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,745.0,Baixo,89920-000,SC,Cidade_1587,1982-01-11 00:00:00,44,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,466.4285714285714,0.9801980198019802,0,0,554677
656,1,750,99,96,2444.0,746,662,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,620.0,Outros,12945-000,SP,Cidade_0319,1981-05-11 00:00:00,44,CrA©dito AcessA­vel,2329.72,13.0,0.0,8.0,28.0,0,179.20923076923074,1,7,430.0,1.0206185567010309,-1,0,555116
606,3,659,2,80,3238.0,761,710,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,727.0,Baixo,95580000,RS,Cidade_4242,1976-08-18 00:00:00,49,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,403.0,0.0246913580246913,0,0,554608
515,1,595,99,85,2494.0,431,448,APTOS,Produtor_1258,Lancamento_2954,Empreendedor,135.0,Alto,91751-540,RS,Cidade_3193,1977-06-16 00:00:00,48,Compartilhado,530.82,6.0,0.0,8.0,28.0,0,88.47000000000001,1,7,310.57142857142856,1.1511627906976745,2,0,553799
386,2,416,99,66,2494.0,432,472,APTOS,Produtor_1118,Lancamento_0546,Empreendedor,196.0,Alto,76980-168,RO,Cidade_4417,1978-08-25 00:00:00,47,CrA©dito AcessA­vel,956.28,12.0,0.0,8.0,28.0,0,79.69,1,7,267.57142857142856,1.4776119402985075,2,0,555570
217,4,379,99,998,2494.0,423,440,APTOS,Produtor_1200,Lancamento_3424,Empreendedor,149.0,Alto,90230-011,RS,Cidade_3193,1989-06-09 00:00:00,36,CrA©dito AcessA­vel,3775.56,12.0,0.0,8.0,28.0,0,314.63,1,7,365.7142857142857,0.0990990990990991,2,0,553782
528,1,552,99,99,2444.0,551,507,APTOS,Produtor_1187,Lancamento_2357,Empreendedor,306.0,Outros,75834-143,GO,Cidade_2495,1998-05-31 00:00:00,27,CrA©dito AcessA­vel,2396.04,12.0,0.0,8.0,28.0,0,199.67,1,7,333.85714285714283,0.99,-1,0,554831
252,7,397,99,999,2444.0,395,410,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,446.0,Outros,96908-000,RS,Cidade_2951,1991-01-04 00:00:00,35,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,365.57142857142856,0.099,-1,0,555087
878,6,906,2,100,3238.0,959,983,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,871.0,Baixo,88115-239,SC,Cidade_3928,1973-05-09 00:00:00,52,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,547.7142857142857,0.0198019801980198,0,0,557089
350,2,457,99,8,2494.0,214,278,APTOS,Produtor_1187,Lancamento_2357,Empreendedor,82.0,Alto,95174-038,RS,Cidade_1376,1997-09-02 00:00:00,28,CrA©dito AcessA­vel,2396.04,12.0,0.0,8.0,28.0,0,199.67,1,7,201.1428571428572,11.0,2,0,439330
625,1,341,99,998,3238.0,571,548,APTOS,Produtor_1034,Lancamento_0452,Empreendedor,801.0,Baixo,97935-000,RS,Cidade_2452,1983-02-21 00:00:00,42,Descomplicado,2653.32,12.0,0.0,8.0,28.0,0,221.11,1,7,454.7142857142857,0.0990990990990991,0,0,552268
772,6,836,99,100,3238.0,849,941,APTOS,Produtor_1400,Lancamento_2688,Empreendedor,983.0,Baixo,99700-082,RS,Cidade_1325,1959-03-30 00:00:00,66,CrA©dito AcessA­vel,2875.5,9.0,0.0,8.0,28.0,0,319.5,1,7,514.7142857142857,0.9801980198019802,0,0,553217
401,1,412,99,100,2494.0,402,411,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,2.0,Alto,92524-460,RS,Cidade_2561,1997-04-08 00:00:00,28,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,260.85714285714283,0.9801980198019802,2,1,553946
716,3,906,2,100,3238.0,807,726,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,860.0,Baixo,87033-190,PR,Cidade_2416,1953-05-14 00:00:00,72,CrA©dito AcessA­vel,2164.62,6.0,0.0,8.0,28.0,0,360.77,1,7,465.7142857142857,0.0198019801980198,0,0,557345
473,4,665,99,0,2494.0,528,527,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,30.0,Alto,12525-074,SP,Cidade_3222,1988-09-23 00:00:00,37,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,7,328.0,99.0,2,0,554939
351,6,380,99,56,2444.0,334,400,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,371.0,Outros,71010-048,DF,Cidade_0581,1980-08-03 00:00:00,45,CrA©dito AcessA­vel,196.29,1.0,0.0,8.0,28.0,0,196.29,1,7,232.28571428571428,1.736842105263158,-1,0,555460
484,3,595,99,100,2436.0,508,557,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,82.0,Alto,06465-134,SP,Cidade_0436,1988-02-09 00:00:00,37,CrA©dito AcessA­vel,2355.48,12.0,0.0,8.0,28.0,0,196.29,1,8,597.75,0.9801980198019802,2,0,555438
804,1,906,99,100,3238.0,898,770,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,999.0,Baixo,88330-657,SC,Cidade_0370,1977-07-01 00:00:00,48,CrA©dito AcessA­vel,2164.62,6.0,0.0,8.0,28.0,0,360.77,1,7,511.1428571428572,0.9801980198019802,0,0,554420
589,1,741,99,80,2494.0,720,677,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,275.0,Alto,91240-080,RS,Cidade_3193,1972-11-13 00:00:00,53,CrA©dito AcessA­vel,250.97,1.0,0.0,8.0,28.0,0,250.97,1,7,415.2857142857143,1.2222222222222223,2,0,536183
739,3,893,99,100,2444.0,853,917,APTOS,Produtor_1177,Lancamento_0123,Autodesenvolvimento,463.0,Outros,79810-060,MS,Cidade_1278,2002-07-17 00:00:00,23,CrA©dito AcessA­vel,718.68,12.0,0.0,8.0,28.0,0,59.88999999999999,1,7,514.8571428571429,0.9801980198019802,-1,0,554660
556,1,731,99,74,2768.0,695,707,APTOS,Produtor_0486,Lancamento_0167,Autoconhecimento,759.0,Baixo,99050-144,RS,Cidade_2958,1978-01-14 00:00:00,48,CrA©dito AcessA­vel,2258.73,9.0,0.0,8.0,28.0,0,250.97,1,8,703.875,1.32,0,0,556378
